latency_ms_mean,latency_ms_ci95,cpu_pct_mean,cpu_pct_ci95,mem_kib_mean,mem_kib_ci95,method,channel
1.2639800203032792,0.13744696256125832,0.0,0.0,170.81328125,0.1623576367075649,Bandpass,eeg1
97.61304000858217,1.322325431843491,102.52378523216973,8.540055452005248,118.2546875,0.0091875,NLMS,eeg1
0.8536000037565827,0.18782892201691465,0.0,0.0,180.3720703125,0.0,Wavelet,eeg1
13.013319997116923,0.15494606773648742,95.90369311052294,47.01294760835542,127.1767578125,2.2320352172260858,WinsorizedMedian,eeg1
1.1915600160136819,0.17610362600178128,0.0,0.0,170.723828125,0.1760754406242268,Bandpass,eeg2
97.18404000159353,0.7215991516904942,99.69469937101462,6.458041104655252,118.25,0.0,NLMS,eeg2
0.8526999852620065,0.15270590325158812,0.0,0.0,180.3837890625,0.1071875,Wavelet,eeg2
0.48956001410260797,0.032016013974626216,623.2549159007224,1221.5796351654158,122.6767578125,0.0,WinsorizedMedian,eeg2
1.3222199981100857,0.10477890001409094,248.5287159266561,487.1162832162459,170.562109375,0.2417829930889894,Bandpass,eeg3
98.00250000553206,2.1216681485491726,98.89737313105222,6.579364024085398,118.25,0.0,NLMS,eeg3
0.8336000028066337,0.0919154719464874,0.0,0.0,180.3462890625,0.020629296427502074,Wavelet,eeg3
1.6632199985906482,0.06984953785518186,191.40074324839097,375.1454567668463,126.0595703125,0.0,WinsorizedMedian,eeg3
