latency_ms_mean,latency_ms_ci95,cpu_pct_mean,cpu_pct_ci95,mem_kib_mean,mem_kib_ci95,method,channel
7.155204983428121,0.13757560097090454,108.58660201517907,48.94026802049523,7280.28369140625,0.11143581066624077,Bandpass,eeg1
4260.996894992422,21.037583988568354,99.81656163439469,0.1370711146978635,5450.587109375,0.002296875,NLMS,eeg1
10.33801501034759,0.22479446798309494,90.71413394074229,33.363581633747366,8181.0400390625,0.0,Wavelet,eeg1
2209.846479992848,12.550505107996555,99.76794848386689,0.21611161122254202,5680.583984375,0.0,WinsorizedMedian,eeg1
6.309069995768368,0.12994799822414574,99.3522698820368,54.786176387744675,7280.01474609375,0.07763515935830478,Bandpass,eeg2
4313.840150012402,26.102426063964618,99.89616049138233,0.10845983635208123,5450.587109375,0.002296875,NLMS,eeg2
8.637665014248341,0.05453374277365507,99.70144756604563,40.55876031281236,8181.05078125,0.008366284458492872,Wavelet,eeg2
1669.2088350013364,14.494199935534079,99.92672203694636,0.2925475936768067,5680.5861328125,0.0042109375,WinsorizedMedian,eeg2
6.161134992726147,0.05857768077912464,102.04026758530878,56.220255236666,7280.05517578125,0.10653606138512985,Bandpass,eeg3
4332.913264998933,19.050190577107866,99.78128840293653,0.15981099863583575,5450.587109375,0.002296875,NLMS,eeg3
9.148685017134994,0.2349119867395167,92.85939972781873,37.9202489546314,8181.0421875,0.0042109375,Wavelet,eeg3
333.46296500531025,2.4238501126322403,99.57068906665333,0.8708269846812282,5680.58046875,0.008421875,WinsorizedMedian,eeg3
6.08416001778096,0.20277887155725166,103.01597715888099,56.94502152744649,7280.13828125,0.10302662079987683,Bandpass,eeg4
4314.943935006158,34.201888430791506,99.81962003301915,0.15226781097879116,5450.587109375,0.002296875,NLMS,eeg4
11.070605012355372,1.7348213243254278,88.36729509885247,35.180935021271274,8181.046484375,0.006899014903265915,Wavelet,eeg4
364.80309500475414,4.993743373691216,99.78996764008379,0.7079662284674392,5680.5861328125,0.0042109375,WinsorizedMedian,eeg4
