latency_ms_mean,latency_ms_ci95,cpu_pct_mean,cpu_pct_ci95,mem_kib_mean,mem_kib_ci95,method,channel
1.3187400065362453,0.1372455386750223,0.0,0.0,139.091796875,0.2578690468290058,Bandpass,eeg1
79.27727999631315,3.1136282455179365,102.3594187390838,3.854714755016176,94.79375,0.0091875,NLMS,eeg1
0.9257000056095421,0.21197325519858004,0.0,0.0,145.3330078125,0.0,Wavelet,eeg1
1.1212399927899241,0.029710826111550428,0.0,0.0,101.62109375,0.0,WinsorizedMedian,eeg1
1.3820799882523715,0.14507626211560393,186.93545046676851,366.39348291486635,139.03828125,0.3079621281314981,Bandpass,eeg2
84.01286002481356,4.086222658400054,100.36819984375725,6.711455802202272,94.7890625,0.0,NLMS,eeg2
0.8686800021678209,0.17482607016097587,0.0,0.0,145.3705078125,0.09595086684160936,Wavelet,eeg2
0.4432199988514185,0.025439215420528336,0.0,0.0,98.28125,0.0,WinsorizedMedian,eeg2
1.360840001143515,0.1720586527146129,229.8132089697843,450.4338895807772,139.34375,0.20316490894002678,Bandpass,eeg3
84.91942000109702,2.3067439257783384,99.256538604778,7.135980012878804,94.7890625,0.0,NLMS,eeg3
0.944240007083863,0.20402267463812346,0.0,0.0,145.3330078125,0.0,Wavelet,eeg3
5.97210000269115,0.06932737779483825,103.90304631552189,124.71354970868768,101.65546875,0.06737499999999998,WinsorizedMedian,eeg3
