timestamp,elapsed_time,sequence,attention,alpha,theta,beta,bpm,rmssd,motor_state
2026-05-07 01:16:24.020,102.1034746170044,86,0.24316173791885376,177214804.5135117,546386549.8818551,118850222.74370165,47.0,536.0,1
2026-05-07 01:16:25.520,103.60348057746887,87,0.21878626942634583,59429215.86155727,162554875.5750485,49034302.279189564,47.0,552.0,1
2026-05-07 01:16:26.780,104.86361384391785,88,0.21782974898815155,204880204.99575078,335737614.2429545,104954242.86523242,47.0,539.0,1
2026-05-07 01:16:28.160,106.24345016479492,89,0.2059374302625656,270084710.832466,1504873518.8025146,213304491.31465796,141.0,552.0,1
2026-05-07 01:16:29.540,107.62361788749695,90,0.2048545777797699,57345586.65459641,116412602.94104932,16014006.483443553,141.0,553.0,1
2026-05-07 01:16:30.980,109.06357431411743,91,0.21970412135124207,161435855.6826487,819407623.1802796,275105960.4990369,0.0,553.0,1
2026-05-07 01:16:32.420,110.50351667404175,92,0.21841071546077728,256743820.81061268,1026833431.6680862,186852967.72558513,94.0,696.0,1
2026-05-07 01:16:33.861,111.94369506835938,93,0.21893031895160675,7030723.198838341,26637900.967669923,8974287.94500749,141.0,625.0,1
2026-05-07 01:16:35.240,113.32350897789001,94,0.2110382616519928,184926861.8978076,440554863.5065534,142396724.66462407,47.0,629.0,1
2026-05-07 01:16:36.620,114.70354199409485,95,0.19345076382160187,826037949.5771784,1739802698.038291,494310686.9868364,141.0,586.0,1
2026-05-07 01:16:38.061,116.14369440078735,96,0.18639954924583435,214042492.67716327,1669167807.2110581,319153785.5100758,94.0,567.0,1
2026-05-07 01:16:39.441,117.52375340461731,97,0.17215679585933685,39536662.00681283,217020120.3568349,14504407.743049964,94.0,570.0,1
2026-05-07 01:16:40.820,118.90353679656982,98,0.14774863421916962,117084660.23202421,861985578.7057571,47863009.2322638,47.0,622.0,1
2026-05-07 01:16:42.260,120.34366798400879,99,0.1332821249961853,74045726.74509007,585463736.3205773,49602092.73959746,47.0,622.0,1
2026-05-07 01:16:43.640,121.72357130050659,100,0.12855619192123413,399484561.3082852,1619943993.9036303,252348077.24805704,0.0,622.0,1
2026-05-07 01:16:44.960,123.04357814788818,101,0.12376786023378372,206538015.5810527,1295686697.5170217,156314764.26409572,47.0,622.0,1
2026-05-07 01:16:46.341,124.42406749725342,102,0.1251027137041092,550173920.5107161,733668714.4183608,157036280.43335515,47.0,711.0,1
2026-05-07 01:16:47.780,125.86352181434631,103,0.15587987005710602,101859138.80541149,381504794.2794385,127497009.99437118,94.0,500.0,1
2026-05-07 01:16:49.221,127.30379962921143,104,0.203084796667099,535796657.51334065,562341325.1903491,398565772.31340134,94.0,553.0,1
2026-05-07 01:16:50.601,128.68418526649475,105,0.17740190029144287,3104559588.128362,4036453929.6760483,570821076.1718684,47.0,553.0,1
2026-05-07 01:16:52.160,130.24365401268005,106,0.14749692380428314,722769803.6021702,6792036326.171857,173580126.28714487,0.0,553.0,1
2026-05-07 01:16:53.421,131.50372314453125,107,0.17266757786273956,20844908.830972888,41734959.8465317,17947336.268325247,0.0,553.0,1
2026-05-07 01:16:54.800,132.8835723400116,108,0.1597195267677307,342373387.626452,1073989412.3412461,140442968.35779503,47.0,553.0,1
2026-05-07 01:16:56.181,134.26373100280762,109,0.17169508337974548,3023430.570511337,9594006.315159336,2415460.8344449406,94.0,689.0,1
2026-05-07 01:16:57.560,135.64362573623657,110,0.21763558685779572,4880901.012475764,4466835.921509635,3292304.5333340657,141.0,696.0,1
2026-05-07 01:16:59.000,137.08361148834229,111,0.2336299866437912,2491724.3712538965,5432503.314924336,2471724.145016129,47.0,696.0,1
2026-05-07 01:17:00.380,138.46350860595703,112,0.24425967037677765,2685344.445658509,5302735.926292143,2155261.6435661567,141.0,742.0,1
2026-05-07 01:17:01.760,139.843665599823,113,0.2987135946750641,996552.0801347683,1700199.9536423583,1834425.1671177272,47.0,717.0,1
2026-05-07 01:17:03.141,141.2236979007721,114,0.27808699011802673,2927520.871369441,11748975.549395302,2673006.4086633087,141.0,603.0,1
2026-05-07 01:17:04.640,142.7236521244049,115,0.6169353127479553,109269.76271889095,171395.73075084251,521194.71110508003,141.0,551.0,0
2026-05-07 01:17:05.901,143.98368382453918,116,0.6093108057975769,65690.11164762662,138835.33099290455,107028.6382911384,0.0,551.0,0
2026-05-07 01:17:07.280,145.36365675926208,117,0.5899141430854797,1612501.02733774,1532851.2063629364,1688495.8594867534,94.0,614.0,0
2026-05-07 01:17:08.720,146.80353450775146,118,0.5316864848136902,1047128.5480508985,2004472.0273651592,1026833.4316680861,141.0,542.0,0
2026-05-07 01:17:10.040,148.12358570098877,119,0.48813608288764954,2213094.7096056365,5006105.525288205,2259435.770220978,94.0,508.0,0
2026-05-07 01:17:11.421,149.50371408462524,120,0.4578377902507782,1667247.2125510643,4736963.081746332,2288231.711575009,141.0,452.0,0
2026-05-07 01:17:12.801,150.88417220115662,121,0.4501323699951172,458669.6457982016,1347410.7253444055,751622.894018206,141.0,450.0,0
2026-05-07 01:17:14.180,152.26366758346558,122,0.4074252247810364,3277177.768051721,10351421.66679343,3384542.7186630894,94.0,448.0,0
2026-05-07 01:17:15.621,153.70394015312195,123,0.40896540880203247,2152781.734724374,8729713.683881113,4482290.499966208,47.0,497.0,0
2026-05-07 01:17:17.001,155.08373427391052,124,0.4406433701515198,1543476.4233245333,3311311.2148259077,2585234.839562189,47.0,505.0,0
2026-05-07 01:17:18.381,156.46383833885193,125,0.39790573716163635,4764309.868054156,45185594.43749226,12050359.403717985,141.0,318.0,0
2026-05-07 01:17:19.820,157.9036078453064,126,0.3799560070037842,19498445.997580454,23659196.974857565,13152248.321922377,94.0,326.0,0
2026-05-07 01:17:21.200,159.2836446762085,127,0.36506783962249756,5188000.389289609,16710906.143107072,6854882.2645266205,47.0,333.0,0
2026-05-07 01:17:22.580,160.6635730266571,128,0.35301756858825684,11468325.214224776,12161860.006463679,6958249.547006057,141.0,333.0,0
2026-05-07 01:17:24.080,162.1635241508484,129,0.3606716990470886,2251645.416744618,7211074.79182899,3677053.933782149,141.0,335.0,0
2026-05-07 01:17:25.401,163.48379373550415,130,0.33477652072906494,6280583.58813318,21503046.79340254,6434280.649922968,94.0,267.0,1
2026-05-07 01:17:26.781,164.86369967460632,131,0.3232240676879883,1491076.7554527167,4549880.60150049,1669167.8072110582,141.0,224.0,1
2026-05-07 01:17:28.161,166.2437379360199,132,0.383699506521225,426579.5188015926,745589.8720277809,698232.4040771718,141.0,202.0,0
2026-05-07 01:17:29.601,167.68370509147644,133,0.3928455412387848,5128613.839913649,11816803.12544783,7202777.512383407,141.0,158.0,0
2026-05-07 01:17:30.920,169.00365376472473,134,0.34948447346687317,5984115.950603198,13335214.32163324,3539973.41083435,141.0,170.0,1
2026-05-07 01:17:32.301,170.38382411003113,135,0.3363977372646332,1391553.7948446732,5116818.355403073,1644371.7232149323,47.0,309.0,1
2026-05-07 01:17:33.681,171.76378178596497,136,0.3187273144721985,1706082.3890031243,4528975.799036204,1457135.7047304206,141.0,361.0,1
2026-05-07 01:17:35.061,173.14405632019043,137,0.2966021001338959,4602565.735813563,17968010.80173495,4880901.012475764,94.0,359.0,1
2026-05-07 01:17:36.441,174.52388429641724,138,0.31565752625465393,616595.0018614822,1231685.9857363538,725270.4780912473,141.0,368.0,1
2026-05-07 01:17:37.821,175.9039011001587,139,0.391400545835495,273841.9634264361,535796.6575133418,564936.9748123023,141.0,368.0,0
2026-05-07 01:17:39.261,177.3437693119049,140,0.3752323091030121,3850348.146786147,7709034.690644293,3487385.8413521876,94.0,377.0,0
2026-05-07 01:17:40.641,178.7238688468933,141,0.3741873800754547,1674942.876026438,3899419.866765436,2079696.6871036938,141.0,270.0,0
2026-05-07 01:17:42.081,180.16368412971497,142,0.4108085036277771,13536300.90671455,16050922.580968898,16387020.612846343,94.0,192.0,0
2026-05-07 01:17:43.521,181.6037049293518,143,0.43692144751548767,3894933.077036541,6894455.9317092225,5727960.309858292,94.0,200.0,0
2026-05-07 01:17:44.961,183.04397106170654,144,0.4003027677536011,3585089.4827655493,8365655.957558108,2964831.3895243453,47.0,212.0,0
2026-05-07 01:17:46.401,184.48401045799255,145,0.413027822971344,635330.9318517436,1480812.2552675086,956092.6950198138,94.0,252.0,0
2026-05-07 01:17:47.781,185.86400651931763,146,0.3668226897716522,3495425.095985996,44514346.292011306,9236341.884196296,94.0,252.0,0
2026-05-07 01:17:49.221,187.30385661125183,147,0.3862376809120178,2782915.3738526036,4693534.343171951,3423733.8762645274,47.0,249.0,0
2026-05-07 01:17:50.661,188.74376225471497,148,0.3448733389377594,7294575.102545694,24745714.613338098,5591135.275705596,94.0,299.0,1
2026-05-07 01:17:52.101,190.18374276161194,149,0.39219412207603455,207252.60595825722,150314.1966090021,242940.54420204245,141.0,300.0,0
2026-05-07 01:17:53.541,191.62402987480164,150,0.4444088637828827,10889300.933334332,9418895.965228418,14521116.17587742,141.0,305.0,0
2026-05-07 01:17:55.041,193.1241261959076,151,0.4023597836494446,4869675.2516586315,10977412.90273713,3605786.4302164274,47.0,305.0,0
2026-05-07 01:17:56.421,194.50419211387634,152,0.38428276777267456,668343.9175686149,2118361.1352485,822242.6499470712,0.0,305.0,0
2026-05-07 01:17:57.801,195.88382005691528,153,0.3819316029548645,968277.8562612486,1853531.6234148105,1116863.2477805612,47.0,305.0,0
2026-05-07 01:17:59.181,197.26404094696045,154,0.36369821429252625,1053173.687129716,5217951.042390025,1776233.2682884394,94.0,374.0,0
2026-05-07 01:18:00.561,198.6440064907074,155,0.3513425588607788,749031.3585107577,1923091.7289101575,841395.1416451947,94.0,338.0,0
2026-05-07 01:18:02.001,200.08383655548096,156,0.35339874029159546,2162718.5237270202,4436086.439314328,2385063.7954651075,141.0,349.0,0
2026-05-07 01:18:03.441,201.5238835811615,157,0.35108432173728943,6486344.335482388,13381352.151540197,6569011.164762662,94.0,342.0,0
2026-05-07 01:18:04.881,202.9639070034027,158,0.31760135293006897,7447319.739059889,29648313.895243455,6862778.784114733,47.0,308.0,1
2026-05-07 01:18:06.261,204.34397077560425,159,0.33857253193855286,200447.20273651593,456036.915951296,259716.77414020122,94.0,301.0,1
2026-05-07 01:18:07.641,205.72402691841125,160,0.3112747073173523,2831391.995799379,19120533.246045347,4059756.632515686,47.0,319.0,1
2026-05-07 01:18:09.021,207.10391974449158,161,0.30760881304740906,3823842.5365811223,10864256.236170644,4482290.499966208,94.0,431.0,1
2026-05-07 01:18:10.521,208.60380959510803,162,0.3926294147968292,2454708.915685029,5046612.975635286,5029212.658504457,94.0,385.0,0
2026-05-07 01:18:11.961,210.04382276535034,163,0.35863587260246277,2328091.257665008,6201546.43653786,2084490.8830972887,94.0,353.0,0
2026-05-07 01:18:13.341,211.42389273643494,164,0.337321013212204,3388441.5613920274,13947616.576399932,4492623.246702933,141.0,391.0,1
2026-05-07 01:18:14.721,212.8039722442627,165,0.31631389260292053,1945360.0816226613,4994591.802082485,1548816.6189124826,47.0,391.0,1
2026-05-07 01:18:16.101,214.18367791175842,166,0.3212529718875885,1625548.755750485,3981071.7055349695,2225871.0447930056,94.0,502.0,1
2026-05-07 01:18:17.481,215.56403183937073,167,0.3160090446472168,2170201.2035683533,6338697.112569263,2418243.337930408,94.0,500.0,1
2026-05-07 01:18:18.921,217.00398445129395,168,0.32404816150665283,13947616.576399932,27829153.738526035,15205475.29732497,141.0,474.0,1
2026-05-07 01:18:20.541,218.6239070892334,169,0.5681906342506409,5565446.342582577,8550667.128846841,22156440.96312862,47.0,408.0,0
2026-05-07 01:18:22.161,220.24409294128418,170,0.7465878129005432,12189895.989248674,30026174.208612677,58479008.41444812,94.0,519.0,0
2026-05-07 01:18:23.781,221.86425161361694,171,0.8514452576637268,46398078.99821256,111557815.13508508,205825889.05420524,0.0,519.0,0
2026-05-07 01:18:25.521,223.60386490821838,172,1.067042589187622,38725764.49216173,131219989.90192042,352776786.6188735,141.0,642.0,0
2026-05-07 01:18:27.081,225.16403985023499,173,0.9052520990371704,603948629.3763807,1088930093.3334355,445656248.39750236,94.0,643.0,0
2026-05-07 01:18:28.761,226.84386587142944,174,0.7739902138710022,514635807.013726,1148153621.496884,490343022.7918956,47.0,643.0,0
2026-05-07 01:18:30.441,228.52401852607727,175,0.6591881513595581,927897490.1273298,1872837083.0175521,507574739.02890235,141.0,590.0,0
2026-05-07 01:18:32.061,230.14413857460022,176,0.5764991641044617,636795520.9079162,1659586907.4375632,477529273.6576912,0.0,590.0,0
2026-05-07 01:18:33.681,231.76405239105225,177,0.5052036046981812,571478636.6718667,1430539980.8200657,439035865.6409447,94.0,650.0,0
2026-05-07 01:18:35.361,233.44394946098328,178,0.4490550756454468,537031796.3702532,1315224832.1922376,415910610.4940219,47.0,652.0,0
2026-05-07 01:18:36.981,235.06410813331604,179,0.4030802547931671,494880110.9202856,1248820444.5903978,380189396.32056123,47.0,661.0,0
2026-05-07 01:18:38.721,236.80410027503967,180,0.3682938516139984,442079116.87563306,1088930093.3334355,346736850.452531,47.0,660.0,0
2026-05-07 01:18:40.221,238.30411171913147,181,0.8207830190658569,24917243.71253896,99540541.73515275,345143739.33585644,94.0,586.0,0
2026-05-07 01:18:41.841,239.92404794692993,182,0.9013469815254211,21527817.347243737,64342806.49922968,102211556.06000704,47.0,536.0,0
2026-05-07 01:18:43.521,241.6042239665985,183,0.8749790191650391,43301206.773800395,88817797.63192481,105075145.48655507,47.0,484.0,0
2026-05-07 01:18:45.201,243.28420066833496,184,0.7360841035842896,358096437.1026362,701455298.4199713,216023003.4774744,47.0,483.0,0
2026-05-07 01:18:46.821,244.90386080741882,185,0.6211458444595337,582103217.7708721,1597717529.0586402,373680125.3821156,94.0,546.0,0
2026-05-07 01:18:48.501,246.58405113220215,186,0.5495070815086365,251188643.1509582,848203382.4524035,267608559.31993333,47.0,549.0,0
2026-05-07 01:18:50.061,248.14405941963196,187,0.48514288663864136,496592321.4503358,1228853186.5785038,393550075.45577806,47.0,532.0,0
2026-05-07 01:18:51.741,249.82392239570618,188,0.4331911504268646,450297981.2880883,1273503081.0166628,357272838.15192956,94.0,523.0,0
2026-05-07 01:18:53.301,251.38424277305603,189,0.3873247504234314,250610925.30321088,1176250984.6847208,232541248.58733806,47.0,475.0,0
2026-05-07 01:18:54.861,252.94392919540405,190,0.3528199791908264,661454537.4840589,1892343618.644972,551442202.381744,0.0,475.0,0
2026-05-07 01:18:56.421,254.50430274009705,191,0.36344438791275024,57477781.88455213,328095293.113119,90991327.26322508,94.0,459.0,0
2026-05-07 01:18:58.041,256.12416911125183,192,0.7366799116134644,52905399.720958136,99426007.39529558,343953711.38064,47.0,462.0,0
2026-05-07 01:18:59.661,257.7441921234131,193,0.9323452115058899,39994474.97610978,178237876.74480873,377137745.01139706,141.0,512.0,0
2026-05-07 01:19:01.281,259.36424374580383,194,1.1004579067230225,78886011.76185548,152405275.37972906,405041945.1364931,47.0,512.0,0
2026-05-07 01:19:02.901,260.9843039512634,195,1.0482301712036133,19769696.40111862,84722741.41405964,87599171.7633117,47.0,512.0,0
2026-05-07 01:19:04.461,262.54428124427795,196,1.032033085823059,21953309.49139849,91201083.93559097,110027184.52957332,94.0,497.0,0
2026-05-07 01:19:06.081,264.1640145778656,197,0.9654654264450073,54638654.9881854,403645392.9676049,322849412.1712638,47.0,442.0,0
2026-05-07 01:19:07.701,265.78393387794495,198,1.128133773803711,52966344.389165804,213059056.75427252,479181452.90822405,141.0,483.0,0
2026-05-07 01:19:09.321,267.4041361808777,199,1.0237168073654175,133813521.51540197,364753946.92560726,303040029.7788368,94.0,461.0,0
2026-05-07 01:19:11.001,269.08434009552,200,1.7922166585922241,4050419.4513649307,16349331.51129828,99197333.92390817,0.0,461.0,0
2026-05-07 01:19:12.561,270.64407682418823,201,1.5140544176101685,69103492.94049406,472606836.8983391,234153147.5169306,94.0,465.0,0
2026-05-07 01:19:14.181,272.26430201530457,202,1.332921028137207,154170045.29495615,514043651.5824264,409260659.730011,94.0,466.0,0
2026-05-07 01:19:15.921,274.00415873527527,203,1.1224619150161743,295120922.66663903,816582371.358594,345143739.33585644,47.0,477.0,0
2026-05-07 01:19:17.541,275.62420201301575,204,0.9550036191940308,573455866.5459641,1606941253.0128756,508744819.6446911,94.0,522.0,0
2026-05-07 01:19:19.162,277.2447838783264,205,0.9698787927627563,6599332.342635639,24974683.891541433,32433961.734934933,94.0,475.0,0
2026-05-07 01:19:20.782,278.8647451400757,206,0.9036405086517334,42461956.3946313,141742471.14428094,122179966.0164871,94.0,497.0,0
2026-05-07 01:19:22.401,280.48418498039246,207,0.7846658825874329,17906058.540352948,101507936.65726933,36224299.84166987,94.0,499.0,0
2026-05-07 01:19:23.961,282.04408740997314,208,0.7821200489997864,3702542.054001352,5991009.386113537,7447319.739059889,94.0,414.0,0
2026-05-07 01:19:25.641,283.72466492652893,209,0.7762224078178406,3585089.4827655493,12147866.204712234,12175869.928452551,94.0,480.0,0
2026-05-07 01:19:27.201,285.28418588638306,210,0.737940788269043,3877037.485103827,23415314.751693062,16236783.504824396,94.0,472.0,0
2026-05-07 01:19:28.761,286.8445119857788,211,0.836764931678772,6683439.175686149,13772094.688939473,24917243.71253896,141.0,457.0,0
2026-05-07 01:19:30.382,288.4647424221039,212,0.8528259992599487,5105049.999754065,13365955.165464433,19253070.45077685,94.0,404.0,0
2026-05-07 01:19:31.941,290.0246148109436,213,1.0105139017105103,2016043.9706643622,3527767.8661887418,8974287.94500749,47.0,481.0,0
2026-05-07 01:19:33.682,291.7647371292114,214,0.9251882433891296,6426877.173170194,20488020.499575034,16368165.214278102,94.0,524.0,0
2026-05-07 01:19:35.181,293.26442193984985,215,0.9647743701934814,3269640.4683430525,18407720.014689546,26181830.08218986,94.0,513.0,0
2026-05-07 01:19:36.741,294.8246521949768,216,1.1716527938842773,6886522.963442762,8100279.416803507,30164768.731622174,47.0,581.0,0
2026-05-07 01:19:38.361,296.4444453716278,217,1.1370935440063477,5058246.620031137,15903766.83822467,19975607.684427097,94.0,618.0,0
2026-05-07 01:19:39.922,298.0048551559448,218,1.0911697149276733,1517050.3674593368,2238721.138568338,3630780.54770101,94.0,575.0,0
2026-05-07 01:19:41.541,299.62437748908997,219,1.0768232345581055,3736801.253821156,12927067.008067647,14655478.409559129,47.0,575.0,0
2026-05-07 01:19:43.161,301.24433946609497,220,1.0903574228286743,4202425.27677312,18050947.371315688,25971677.41402012,94.0,613.0,0
2026-05-07 01:19:44.781,302.86440205574036,221,1.4539213180541992,1923091.7289101575,7735706.787749382,26791683.248190314,141.0,595.0,0
2026-05-07 01:19:46.341,304.4246520996094,222,1.2352943420410156,4666593.803142882,34119291.16219288,14354894.33353656,141.0,532.0,0
2026-05-07 01:19:47.961,306.0446255207062,223,1.3122435808181763,1931968.3170169222,5807644.175213124,12793813.041575253,141.0,478.0,0
2026-05-07 01:19:49.641,307.7242980003357,224,1.3437473773956299,3408003.248003648,10327614.05761398,20488020.499575034,94.0,474.0,0
2026-05-07 01:19:51.262,309.3446969985962,225,1.2513617277145386,2975089.2588808723,17701089.58317422,19431216.91828425,47.0,441.0,0
2026-05-07 01:19:52.882,310.96499967575073,226,1.4310081005096436,2691534.803926914,7620790.100254115,21134890.398366477,94.0,478.0,0
2026-05-07 01:19:54.442,312.5247800350189,227,1.286347508430481,3026913.4281013045,16904409.316432633,13899526.312133526,141.0,425.0,0
2026-05-07 01:19:56.061,314.14443349838257,228,1.1817538738250732,3072557.3652674453,15275660.582380733,14471048.530949274,94.0,424.0,0
2026-05-07 01:19:57.681,315.76436853408813,229,1.209191918373108,2213094.7096056365,11953635.256737176,20300185.198596846,94.0,423.0,0
2026-05-07 01:19:59.301,317.3843903541565,230,1.1340543031692505,5584701.947368306,17438133.574658394,18155156.627731368,141.0,438.0,0
2026-05-07 01:20:00.982,319.06507754325867,231,1.5875605344772339,1389952.6312133525,3745415.4703610106,18407720.014689546,94.0,443.0,0
2026-05-07 01:20:02.601,320.68438148498535,232,1.441981554031372,5134521.775029663,17358012.628714487,19565907.679349374,141.0,242.0,0
2026-05-07 01:20:04.282,322.3648257255554,233,1.3041696548461914,6629793.4767066855,13947616.576399932,16292960.326397214,47.0,270.0,0
2026-05-07 01:20:05.962,324.04528975486755,234,1.3028573989868164,5017645.790367086,7244359.600749906,16199439.939036302,94.0,328.0,0
2026-05-07 01:20:07.642,325.7247881889343,235,1.357688069343567,1943121.6918284248,8203515.443298177,16255487.557504851,94.0,358.0,0
2026-05-07 01:20:09.321,327.4044280052185,236,1.2511500120162964,13947616.576399932,11803206.356517298,19633602.768360473,47.0,376.0,0
2026-05-07 01:20:11.002,329.08516240119934,237,1.1649888753890991,4971643.737252433,14757065.332758931,16087923.77888798,47.0,376.0,0
2026-05-07 01:20:12.682,330.76493406295776,238,1.20189368724823,3859224.1159472917,9682778.562612487,18344251.67117727,94.0,378.0,0
2026-05-07 01:20:14.361,332.44429540634155,239,1.2096704244613647,3051406.02914104,13243415.351946643,20606299.132700004,141.0,380.0,0
2026-05-07 01:20:16.042,334.12467670440674,240,1.2062944173812866,3515604.4052829836,12838077.704724763,20796966.87103694,141.0,371.0,0
2026-05-07 01:20:17.721,335.80441880226135,241,1.0948985815048218,11641260.29410491,28575905.433749497,23523394.93388948,47.0,371.0,0
2026-05-07 01:20:19.342,337.42467164993286,242,1.1856492757797241,4791814.529082241,14387985.782558465,32658783.2172336,47.0,454.0,0
2026-05-07 01:20:20.962,339.0449380874634,243,1.483138084411621,2249054.605835783,5800961.725227035,22105482.56299404,94.0,497.0,0
2026-05-07 01:20:22.642,340.7250590324402,244,1.385598063468933,4144765.8403793885,14092887.984218748,19611011.754760496,94.0,441.0,0
2026-05-07 01:20:24.261,342.344407081604,245,1.7559620141983032,638998.7373482774,1766037.8206861638,7362070.974947361,94.0,443.0,0
2026-05-07 01:20:25.942,344.0251500606537,246,1.5621857643127441,3129680.4715636675,11194378.834671525,10519618.738232234,141.0,396.0,0
2026-05-07 01:20:27.561,345.6442768573761,247,1.5759536027908325,3311311.2148259077,10150793.665726911,22803420.720004164,47.0,398.0,0
2026-05-07 01:20:29.182,347.26488971710205,248,1.9225047826766968,3136895.130158378,7277798.045368242,35156044.05282983,94.0,461.0,0
2026-05-07 01:20:30.862,348.945036649704,249,1.8416517972946167,3634963.045460815,14791083.881682072,26151704.481379997,94.0,458.0,0
2026-05-07 01:20:32.542,350.6247367858887,250,1.8956950902938843,2606153.5499988976,6768617.9291974595,17318090.307501152,94.0,371.0,0
2026-05-07 01:20:34.161,352.2442865371704,251,1.701160192489624,6060382.00527066,8974287.94500749,14190575.216890926,0.0,371.0,0
2026-05-07 01:20:35.782,353.86515855789185,252,1.6349831819534302,6244533.502805016,12203938.207443183,25292979.96446142,94.0,484.0,0
2026-05-07 01:20:37.462,355.5448477268219,253,1.5389328002929688,4192759.9668460507,17278259.805078626,23523394.93388948,0.0,484.0,0
2026-05-07 01:20:39.081,357.1643810272217,254,1.4019720554351807,4720630.412635909,17238520.910269625,18535316.234148104,47.0,484.0,0
2026-05-07 01:20:40.761,358.8446114063263,255,1.3509465456008911,5963483.198341263,12036493.897912133,20323570.109362207,94.0,472.0,0
2026-05-07 01:20:42.382,360.46488642692566,0,1.2221168279647827,6729766.562843182,17518624.34208565,18134266.75870802,141.0,483.0,0
2026-05-07 01:20:44.002,362.08496856689453,1,1.4045474529266357,2971666.031738025,5821032.17770871,18793168.168032687,94.0,525.0,0
2026-05-07 01:20:45.681,363.7643208503723,2,1.3132644891738892,4613175.7456037905,18706821.403658018,20582588.905420568,47.0,526.0,0
