timestamp,elapsed_time,sequence,attention,alpha,theta,beta,bpm,rmssd,motor_state
2026-05-06 22:29:42.094,107.14732098579407,16,0.5128158926963806,1897858.25,3765479.75,3103365.25,102.60794830322266,328.3271789550781,0
2026-05-06 22:29:43.478,108.53114700317383,17,0.7094476222991943,152615.5625,186286.671875,443000.125,103.2850341796875,334.7463073730469,0
2026-05-06 22:29:44.912,109.96544098854065,18,0.6122532486915588,148996464.0,284606240.0,73393152.0,103.49288177490234,333.65338134765625,0
2026-05-06 22:29:46.308,111.36098122596741,19,0.5409177541732788,466396928.0,1377073024.0,387816736.0,99.70918273925781,370.0080261230469,0
2026-05-06 22:29:47.689,112.74233675003052,20,0.5897501707077026,78933.9765625,157047.8125,213595.4375,99.72299194335938,404.9288635253906,0
2026-05-06 22:29:49.082,114.13579654693604,21,0.5292046070098877,83266896.0,194922000.0,98898392.0,96.14100646972656,436.57275390625,0
2026-05-06 22:29:50.456,115.50896716117859,22,0.48007532954216003,726953344.0,1308448000.0,466309568.0,98.42789459228516,443.714111328125,0
2026-05-06 22:29:51.857,116.91032004356384,23,0.4347541630268097,12784983.0,49099732.0,16323788.0,97.82608795166016,448.4375,0
2026-05-06 22:29:53.237,118.29036450386047,24,0.42347484827041626,5162045.0,12225119.0,6743553.5,99.64018249511719,449.0696716308594,0
2026-05-06 22:29:54.634,119.6876118183136,25,0.49977344274520874,1051345.5,1499104.25,2112118.5,98.64364624023438,458.1752624511719,0
2026-05-06 22:29:56.017,121.07087302207947,26,0.43370306491851807,14867024.0,86527896.0,17084932.0,97.32360076904297,460.0953369140625,0
2026-05-06 22:29:57.432,122.48506927490234,27,0.40378761291503906,37953096.0,87112136.0,35700224.0,97.44214630126953,455.5895690917969,0
2026-05-06 22:29:58.813,123.86613988876343,28,0.4115690588951111,1518557.75,3151949.0,1681149.0,96.9958267211914,452.5792541503906,0
2026-05-06 22:30:00.197,125.25058698654175,29,0.38337284326553345,10758170.0,25411676.0,10504098.0,97.74640655517578,450.9716491699219,0
2026-05-06 22:30:01.604,126.65756869316101,30,0.36525002121925354,17676094.0,52671472.0,18210986.0,95.77014923095703,452.95733642578125,0
2026-05-06 22:30:03.004,128.05713486671448,31,0.3411244750022888,7356515.0,18280548.0,6287159.0,94.899169921875,452.62042236328125,0
2026-05-06 22:30:04.390,129.44304823875427,32,0.33848872780799866,16328308.0,27646672.0,15153422.0,93.83552551269531,454.02252197265625,0
2026-05-06 22:30:05.794,130.8479015827179,33,0.344349205493927,12031977.0,19796034.0,11793323.0,92.60449981689453,457.4880676269531,0
2026-05-06 22:30:07.161,132.2146577835083,34,0.3503309190273285,9161571.0,20950772.0,11040271.0,92.556884765625,466.8139343261719,0
2026-05-06 22:30:08.559,133.61218857765198,35,0.3251337707042694,17874030.0,79412400.0,19606232.0,92.50931549072266,467.6550598144531,0
2026-05-06 22:30:09.945,134.99857091903687,36,0.32229968905448914,4113862.5,9525721.0,4415586.5,92.09516143798828,467.8702392578125,0
2026-05-06 22:30:11.337,136.39060854911804,37,0.32118117809295654,7959815.0,18234214.0,8737659.0,91.59140014648438,470.89349365234375,0
2026-05-06 22:30:12.747,137.8006136417389,38,0.3157695531845093,6499191.5,19798570.0,7149930.5,91.25475311279297,475.3272705078125,0
2026-05-06 22:30:14.137,139.19027996063232,39,0.3207750618457794,8647971.0,21166310.0,8582978.0,89.75318145751953,475.616455078125,0
2026-05-06 22:30:15.532,140.58557963371277,40,0.32108598947525024,3233967.25,9071262.0,3995749.0,90.73724365234375,449.1772155761719,0
2026-05-06 22:30:16.921,141.97448420524597,41,0.3562996983528137,958487.25,2206268.75,1307814.0,90.78299713134766,448.05889892578125,0
2026-05-06 22:30:18.332,143.38508248329163,42,0.34125667810440063,29878408.0,69544056.0,26563822.0,90.28213500976562,449.0942077636719,0
2026-05-06 22:30:19.763,144.8163721561432,43,0.33364516496658325,28617992.0,81202016.0,32779206.0,90.21426391601562,445.3759765625,0
2026-05-06 22:30:21.153,146.2059714794159,44,0.37545323371887207,1658946.0,3977743.75,2747725.0,90.87467193603516,455.8536376953125,0
2026-05-06 22:30:22.541,147.5948944091797,45,0.38269373774528503,9759475.0,16044128.0,9918134.0,92.53308868408203,454.35650634765625,0
2026-05-06 22:30:23.956,149.00970077514648,46,0.374868780374527,16788414.0,42697280.0,20342266.0,92.0480728149414,454.0467834472656,0
2026-05-06 22:30:25.355,150.4080147743225,47,0.34795743227005005,18772672.0,45455140.0,17214528.0,92.10694122314453,448.80914306640625,0
2026-05-06 22:30:26.774,151.8270218372345,48,0.35745352506637573,19171490.0,32422384.0,17391718.0,90.21426391601562,455.985595703125,0
2026-05-06 22:30:28.170,153.22343230247498,49,0.4118180572986603,12205478.0,14976377.0,16878066.0,88.89986419677734,456.43701171875,0
2026-05-06 22:30:29.594,154.64794921875,50,0.4563209116458893,4585375.0,11978789.0,10556381.0,86.74698638916016,432.4521179199219,0
2026-05-06 22:30:30.997,156.05015754699707,51,0.48541516065597534,70713352.0,98780416.0,146604528.0,91.70806121826172,370.03033447265625,0
2026-05-06 22:30:32.478,157.5316071510315,52,0.4525890350341797,184121696.0,163684400.0,125623560.0,91.70806121826172,370.03033447265625,0
2026-05-06 22:30:33.923,158.97659015655518,53,0.4020523726940155,61038992.0,332421024.0,83719544.0,91.70806121826172,370.03033447265625,0
2026-05-06 22:30:35.327,160.38024067878723,54,0.4907834231853485,22094594.0,39395968.0,52320872.0,92.1305160522461,372.3112487792969,0
2026-05-06 22:30:36.808,161.86109018325806,55,0.48506784439086914,22792582.0,27658684.0,23092132.0,92.17769622802734,355.759521484375,0
