latency_ms_mean,latency_ms_ci95,cpu_pct_mean,cpu_pct_ci95,mem_kib_mean,mem_kib_ci95,method,channel
7.019030005903915,0.3255490954441902,101.5627666516309,50.96849995383246,6744.346875,0.11951490275105855,Bandpass,eeg1
4309.226955001941,95.55170288812391,99.72171683378224,0.21330004736157843,5048.633984375,0.002296875,NLMS,eeg1
11.43799499841407,0.18472425861350766,102.37406816911715,26.64550802246242,7578.2275390625,0.0,Wavelet,eeg1
149.14764999994077,2.0866795168255496,99.53329605174693,2.0273468073009893,5261.8771484375,0.0042109375,WinsorizedMedian,eeg1
6.80405999883078,0.07717147497141817,103.78682002561985,51.615813641203076,6743.9947265625,0.06351330631874275,Bandpass,eeg2
4441.563355008839,27.179427361424395,99.68041119433946,0.16841312445344708,5048.633984375,0.002296875,NLMS,eeg2
9.85828501288779,0.1677396268974868,95.59027792591478,35.15132911231655,7578.2275390625,0.0,Wavelet,eeg2
107.0075899886433,1.4783844142370424,99.31601287078479,2.490240829426767,5261.879296875,0.008421875,WinsorizedMedian,eeg2
6.349455012241378,0.13105139277048528,110.90715175390851,55.25983407710119,6744.1419921875,0.1108265240917278,Bandpass,eeg3
4403.9046649762895,42.030849308131074,99.75222645205295,0.1650804353083269,5048.633984375,0.002296875,NLMS,eeg3
9.881100000347942,0.16041101836626395,95.18740080791795,35.015932138897604,7578.233984375,0.006899014903265915,Wavelet,eeg3
132.9872700094711,1.4113547072677461,99.85988927777234,2.356154857889301,5261.879296875,0.008421875,WinsorizedMedian,eeg3
6.189980014460161,0.23213597873698522,100.89057892466488,55.92913550766273,6744.08056640625,0.0980198607146253,Bandpass,eeg4
4488.935829990078,53.30011220925607,99.6921178116053,0.17901018940192528,5048.633984375,0.002296875,NLMS,eeg4
9.110010013682768,0.18397256371203186,101.48165666923771,37.354662308768695,7578.2275390625,0.0,Wavelet,eeg4
472.14521499699913,4.663130801826553,99.58656137506193,0.9462150491280716,5261.875,0.0,WinsorizedMedian,eeg4
