latency_ms_mean,latency_ms_ci95,cpu_pct_mean,cpu_pct_ci95,mem_kib_mean,mem_kib_ci95,method,channel
4.635995009448379,0.07737392423816028,101.83844609896951,69.99822667837577,5336.90498046875,0.10633583967717404,Bandpass,eeg1
3279.7644849983044,82.65242560637026,99.6158360487113,0.2811388053289219,3993.219921875,0.002296875,NLMS,eeg1
11.04816502192989,0.8082029144724072,99.04828269906336,30.359395870400444,5995.0521484375,0.005796331901073412,Wavelet,eeg1
437.73391998838633,18.284539688203107,100.11768607058325,0.6598865751226504,4162.5326171875,0.008421875,WinsorizedMedian,eeg1
7.3957249987870455,0.18015527681882137,104.07028149100108,46.90561753453156,5336.856640625,0.0753466848106483,Bandpass,eeg2
3361.35593499057,66.35949704679537,99.70636947643492,0.1204673589987846,3993.219921875,0.002296875,NLMS,eeg2
7.2221800102852285,0.3007190580273277,99.32507167442839,49.57179314972754,5995.05,0.0042109375,Wavelet,eeg2
446.28158502746373,19.435887096847036,99.29275894599463,0.7809207037523151,4162.4853515625,0.0,WinsorizedMedian,eeg2
5.474089994095266,0.14537659126142113,98.67997606144056,60.73084609953877,5337.05517578125,0.1042953318735328,Bandpass,eeg3
3498.163009970449,47.43822024853274,99.56909405226159,0.26136281423718466,3993.219921875,0.002296875,NLMS,eeg3
7.9137150081805885,0.13848946003995757,98.49604222436093,44.37703031991212,5995.05,0.0042109375,Wavelet,eeg3
281.5620200126432,11.157491107765653,99.5894109106948,1.2451581537744147,4162.4896484375,0.008421875,WinsorizedMedian,eeg3
5.444245028775185,0.0738895809768661,100.87539786636816,61.82574520302446,5336.8693359375,0.09633405595789864,Bandpass,eeg4
3627.8921449556947,278.637307444823,98.21839072610291,2.6755970140960743,3993.219921875,0.002296875,NLMS,eeg4
7.291499990969896,0.32314646441750294,96.1911307792124,47.97048440295783,5995.05859375,0.008366284458492872,Wavelet,eeg4
478.4452700172551,8.615157822847081,99.7668889966524,0.6431089543989115,4162.4875,0.0042109375,WinsorizedMedian,eeg4
