0.000000	101.927233	0.000000	-444.178568	10.568957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.449022	0.000000
1.000000	110.278430	0.000000	-469.508910	16.706133	0.000000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.462410	0.000000
1.000000	109.728665	0.000000	-446.171935	16.938007	0.000000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.462410	0.000000
2.000000	121.247557	0.000000	-434.432389	12.128496	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.479266	0.000000
2.000000	108.412220	0.000000	-504.390957	11.159861	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.479266	0.000000
3.000000	118.057422	0.000000	-478.664185	15.576683	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.480440	0.000000
3.000000	107.589442	0.000000	-428.676683	12.042478	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.480440	0.000000
4.000000	98.134975	0.000000	-417.430804	11.451574	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.492271	0.000000
4.000000	110.184932	0.000000	-466.120561	13.938607	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.492271	0.000000
5.000000	103.389534	0.000000	-464.142154	16.534098	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.507997	0.000000
5.000000	113.550842	0.000000	-462.231065	19.933667	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.507997	0.000000
6.000000	117.855467	0.000000	-466.161700	13.919908	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.508629	0.000000
6.000000	119.418745	0.000000	-487.591327	18.340469	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.508629	0.000000
7.000000	116.071535	0.000000	-494.985109	16.051651	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.523289	0.000000
7.000000	115.129080	0.000000	-477.654412	15.557984	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.523289	0.000000
8.000000	112.275537	0.000000	-471.378860	14.563170	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.554227	0.000000
8.000000	125.548442	0.000000	-527.675574	13.549658	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.554227	0.000000
9.000000	113.969711	0.000000	-443.367010	18.946333	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.554854	0.000000
9.000000	116.516583	0.000000	-475.567548	9.555444	0.128000	0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1770815724.554854	0.000000
