time_s,raw_eeg1,bandpass_eeg1,nlms_eeg1,wavelet_eeg1,winsor_eeg1,raw_eeg2,bandpass_eeg2,nlms_eeg2,wavelet_eeg2,winsor_eeg2,raw_eeg3,bandpass_eeg3,nlms_eeg3,wavelet_eeg3,winsor_eeg3
5.002336025238037,11.531981000000002,-5.720106069246654,-5.720106069246654,-7.6451468108457,-5.720106069246654,0.0,0.0,0.0,,0.0,26.934759999999983,-4.685852855753678,-4.685852855753678,-2.095057115112702,-4.685852855753678
5.002336025238037,31.77606,-16.951621387887293,-16.951621387887293,-14.217252910531203,-16.951621387887293,0.0,0.0,0.0,,0.0,63.073413000000016,-6.134738481387021,-6.134738481387021,-0.3207777473617336,-6.134738481387021
5.003046989440918,-25.014320999999995,-19.496022865625864,-19.496022865625864,-17.54691921316897,-19.496022865625864,0.0,0.0,0.0,,0.0,-0.10845699999998715,3.347227945466864,3.347227945466864,-0.563510182813323,3.347227945466864
5.003046989440918,-13.334614000000002,-15.216882256774769,-13.685425764958492,-15.255176973838639,-15.216882256774769,0.0,0.0,0.0,,0.0,29.511550999999997,12.96420423409709,12.369030594907988,-0.2977656330354006,12.96420423409709
5.016925096511841,7.971596000000005,-10.21846505723025,-10.94090104771633,-9.790661831644723,-10.21846505723025,0.0,0.0,0.0,,0.0,67.33689900000002,6.296315191864888,4.620696971761741,-0.44429771043985755,6.296315191864888
5.016925096511841,36.29759899999999,-10.802971562194967,-14.872793921155154,-10.765265370895483,-10.802971562194967,0.0,0.0,0.0,,0.0,12.322969999999998,-13.81511275446055,-15.492771284866931,-4.038240349163562,-13.81511275446055
5.032289981842041,-29.87619099999999,-15.605720177750236,-18.736537546687074,-14.225123965334957,-15.605720177750236,0.0,0.0,0.0,,0.0,-10.142608999999993,-23.82151541196368,-24.131340982044975,-6.787922918660261,-23.82151541196368
5.032289981842041,-12.534274999999994,-17.569000894098636,-15.468589398447726,-14.36045236785134,-17.569000894098636,0.0,0.0,0.0,,0.0,11.384255999999993,-10.688914680483498,-9.700001873296348,-1.015405313078763,-10.688914680483498
5.033013105392456,7.290935000000019,-15.295940062518099,-9.253771978757833,-12.744990503577336,-15.295940062518099,0.0,0.0,0.0,,0.0,43.27064300000001,9.09197887652891,10.110103668133759,6.187561044588173,9.09197887652891
5.033013105392456,27.991281000000015,-13.181541376052353,-9.331158565061067,-12.266517992657707,-13.181541376052353,0.0,0.0,0.0,,0.0,71.28997299999997,13.746357499074334,13.943122423847182,3.7969383719912666,13.746357499074334
5.047316074371338,-26.81321299999999,-11.450806431802425,-12.480051997121242,-11.942241578880541,-11.450806431802425,0.0,0.0,0.0,,0.0,-2.019545999999991,5.174687571573225,4.909255185224975,-2.4749683329804806,5.174687571573225
5.047316074371338,-0.8583069999999964,-7.5580799952870725,-10.400137074950534,-9.480635131370184,-7.5580799952870725,0.0,0.0,0.0,,0.0,26.50093099999998,-1.0580470874179726,-1.190523687612182,-3.669610092583252,-1.0580470874179726
5.048022985458374,15.16903400000001,-5.154394096742328,-6.841150968925397,-7.238174286810999,-5.154394096742328,0.0,0.0,0.0,,0.0,23.896091000000013,-1.0806215039929077,-1.012862614848291,-1.8741040620544076,-1.0806215039929077
5.061691045761108,32.97469699999999,-9.181724666291275,-9.987851775189567,-9.45383923710469,-9.181724666291275,0.0,0.0,0.0,,0.0,71.04500999999999,-0.06617274668757167,0.08981990174824872,-1.3019638989833686,-0.06617274668757167
5.061691045761108,-31.11970799999999,-14.709451079608582,-15.37049691855158,-12.747060626255175,-14.709451079608582,0.0,0.0,0.0,,0.0,-13.027940999999998,3.8351929012453785,3.872097046148274,-1.0862086507097433,3.8351929012453785
5.077398061752319,-9.585363999999998,-13.448473158032487,-13.821805154837087,-11.346797726843414,-13.448473158032487,0.0,0.0,0.0,,0.0,27.632250999999997,12.143013220109115,11.461044598613974,1.5440403787992694,12.143013220109115
5.077398061752319,11.526371000000012,-8.545992465502835,-9.870292904282024,-8.650550084747088,-8.545992465502835,0.0,0.0,0.0,,0.0,66.15695999999997,13.18979058544059,11.404389750586594,3.305961944718898,13.18979058544059
5.078428030014038,35.469211,-9.576060065490074,-13.598157744689884,-10.162416057278877,-9.576060065490074,0.0,0.0,0.0,,0.0,38.76967300000001,-1.035044321832412,-3.1130702190998942,-1.7547899202106103,-1.035044321832412
5.078428030014038,-35.502871,-15.508714082472885,-20.25688168784125,-13.130421394658443,-15.508714082472885,0.0,0.0,0.0,,0.0,-15.941323000000011,-14.807045402300563,-15.877688852705282,-7.679403860491009,-14.807045402300563
5.091653108596802,-14.70154699999999,-16.806680448738923,-17.953817840106122,-13.416301936101453,-16.806680448738923,0.0,0.0,0.0,,0.0,12.934443999999985,-8.10614929203011,-8.208769038135552,-5.151248810409362,-8.10614929203011
5.091653108596802,10.288464000000005,-12.535122873104699,-9.886840200699396,-12.510809378782591,-12.535122873104699,0.0,0.0,0.0,,0.0,35.074652000000015,11.935412030088063,11.549882553273392,0.6842513090956928,11.935412030088063
5.123718976974487,30.54750200000001,-11.047215076521022,-9.603977437138841,-12.557255637617308,-11.047215076521022,0.0,0.0,0.0,,0.0,91.81641400000001,20.8286001722912,19.477406402432422,1.744048764899633,20.8286001722912
5.123718976974487,-35.14384,-14.658545732209298,-17.794133434614036,-13.019137018516831,-14.658545732209298,0.0,0.0,0.0,,0.0,-6.168965000000014,12.117034789983206,10.214582112954519,0.4269963355338001,12.117034789983206
5.124409914016724,-12.734359999999995,-17.111039307008685,-22.37061942431862,-13.072513542981252,-17.111039307008685,0.0,0.0,0.0,,0.0,22.632004999999992,2.1412871740927235,0.116626707115282,0.4688767472903243,2.1412871740927235
5.124409914016724,3.5304649999999924,-15.644105658950478,-19.487469050229194,-12.631291877811929,-15.644105658950478,0.0,0.0,0.0,,0.0,38.89683000000002,2.0227627654326503,-0.3030657016726277,0.753283075950816,2.0227627654326503
5.1251749992370605,28.527956000000017,-13.467117916024744,-15.706876740078705,-12.02046494584672,-13.467117916024744,0.0,0.0,0.0,,0.0,42.939661,4.272895007636988,1.5397052520282797,0.05360576216056173,4.272895007636988
5.1251749992370605,-31.314183,-11.099473525189504,-13.226363106283948,-10.755396079669547,-11.099473525189504,0.0,0.0,0.0,,0.0,11.296367999999973,-0.49998050137444183,-3.257496709169317,-1.3705691958454134,-0.49998050137444183
5.125938892364502,-5.321877999999998,-6.319421629898246,-8.446088827964198,-7.714004483273166,-6.319421629898246,0.0,0.0,0.0,,0.0,6.520515999999986,-8.835708372989782,-11.1329397612356,-2.897303570478747,-8.835708372989782
5.125938892364502,21.055635999999993,-1.5695103475552057,-2.2277059284541068,-4.586476022617023,-1.5695103475552057,0.0,0.0,0.0,,0.0,2.1747520000000122,-12.330664522959989,-13.835175588339197,-4.065252267876144,-12.330664522959989
5.136765003204346,38.943578,-1.288188927767064,0.36514267885389673,-4.004017392120934,-1.288188927767064,0.0,0.0,0.0,,0.0,47.75665299999997,-9.76623874723131,-10.311859971853542,-4.831636198484022,-9.76623874723131
5.136765003204346,-27.99689099999999,-3.400361180399284,-0.21163720255009988,-4.38205027891607,-3.400361180399284,0.0,0.0,0.0,,0.0,15.907665000000009,-3.835561326812786,-3.705384880016784,-3.3875737212597357,-3.835561326812786
5.1516149044036865,3.5042860000000076,-2.4718289637873285,0.6272307837675575,-3.2641547548359418,-2.4718289637873285,0.0,0.0,0.0,,0.0,-17.93468999999999,5.228826624049258,5.21550759353143,2.056298739182047,5.228826624049258
5.1516149044036865,22.03549000000001,0.8913004316109367,2.3057436407641303,-1.567293260631682,0.8913004316109367,0.0,0.0,0.0,,0.0,66.041023,14.938937843454784,14.114747736064185,9.76138132805538,14.938937843454784
5.1673760414123535,34.87830700000001,1.8843154820143333,0.6953204505863835,-0.6435261031397501,1.8843154820143333,0.0,0.0,0.0,,0.0,71.80794900000001,19.877986730731937,18.33271492164683,17.4820996509042,19.877986730731937
5.1673760414123535,-13.80397099999999,0.1412120676719575,-3.1565534250545486,-0.49860263684130085,0.1412120676719575,0.0,0.0,0.0,,0.0,15.357898999999975,21.839765230282502,19.86363821755904,23.060569410752688,21.839765230282502
5.168117046356201,-3.4033090000000072,-0.8557764740368544,-4.93822502461585,-0.7920790440179833,-0.8557764740368544,0.0,0.0,0.0,,0.0,31.458168999999998,27.317764792493676,24.600302402536762,24.430149346222734,27.317764792493676
5.168117046356201,20.412374,-0.7553393277443623,-5.6061758628263005,-1.39091506286028,-0.7553393277443623,0.0,0.0,0.0,,0.0,67.922193,32.312403737756426,28.240992476597313,22.199989310290142,32.312403737756426
5.18163800239563,35.768403000000006,-1.8092556255318317,-8.638530280770812,-2.59952031521325,-1.8092556255318317,0.0,0.0,0.0,,0.0,85.76525600000002,26.473054885457234,21.100324971197118,17.616368657422406,26.473054885457234
5.18163800239563,-22.929327,-2.768880306529219,-10.84530204936618,-3.1196320456315987,-2.768880306529219,0.0,0.0,0.0,,0.0,-2.46272399999998,12.36050347755753,6.4715373800512435,12.16930509031856,12.36050347755753
5.197400093078613,1.4735200000000077,-0.03957233060265786,-6.336770939279019,-1.0361293636152993,-0.03957233060265786,0.0,0.0,0.0,,0.0,11.038315000000011,2.5379497001187348,-2.8944760825389677,8.21575626425322,2.5379497001187348
5.197400093078613,22.293543,5.289352320122326,2.2697547058424137,1.8577653288701819,5.289352320122326,0.0,0.0,0.0,,0.0,33.45901500000002,0.31843484663026106,-3.943448540967333,5.6981251682880565,0.31843484663026106
5.198070049285889,46.875906000000015,7.836530882374472,6.476023370094252,3.022194196111181,7.836530882374472,0.0,0.0,0.0,,0.0,68.56919599999998,1.1674696286138073,-1.5937322399950977,2.7275444253686545,1.1674696286138073
5.198070049285889,-11.862962999999993,5.863754508644324,4.448289051362829,3.0663040638446577,5.863754508644324,0.0,0.0,0.0,,0.0,-31.263693999999987,6.212641355039188,4.7792668160889455,0.963931860915365,6.212641355039188
5.211658954620361,-3.4930669999999964,3.1327604148688986,1.5298202428938754,2.7741752259029986,3.1327604148688986,0.0,0.0,0.0,,0.0,47.87259,15.52198308832598,14.536247874305621,3.7992212967697108,15.52198308832598
5.211658954620361,28.04550900000001,2.354930394542858,0.14125616081256043,2.4347471610434197,2.354930394542858,0.0,0.0,0.0,,0.0,41.37264299999998,17.459392678417764,16.022003746473874,7.563315059059071,17.459392678417764
5.22766900062561,36.022716,2.2802053143499132,-1.2535527279412144,2.418732526722462,2.2802053143499132,0.0,0.0,0.0,,0.0,60.82760300000001,3.988719869013579,2.2257451418421375,3.84657619766364,3.988719869013579
5.22766900062561,-18.557384,1.4744372154880827,-1.855489444832403,1.5574457293136565,1.4744372154880827,0.0,0.0,0.0,,0.0,-34.382769999999994,-12.98275439022598,-14.15294045072466,-4.700686126509165,-12.98275439022598
5.228053092956543,-1.7278340000000014,-0.37464759946202775,-0.6598849238407588,-1.0414908841571184,-0.37464759946202775,0.0,0.0,0.0,,0.0,4.280315999999971,-18.15887387099443,-17.971118994025698,-7.625554355894487,-18.15887387099443
5.228053092956543,16.597676000000007,-4.706337854446453,-1.725413356694797,-5.98940354681685,-4.706337854446453,0.0,0.0,0.0,,0.0,13.21493700000002,-18.018337789684075,-16.691292480348118,-16.833305621925064,-18.018337789684075
5.241640090942383,22.211264999999997,-12.584836248703237,-8.678583204081246,-13.449108171252625,-12.584836248703237,0.0,0.0,0.0,,0.0,1.2734360000000038,-33.68441834290862,-31.873688963789146,-45.25841954786723,-33.68441834290862
