time_s,raw_eeg1,wavelet_eeg1
20.002052068710327,-16.66125500000001,7.64979084498601
20.002052068710327,0.2206539999999961,4.323630108193638
20.02732491493225,12.98867199999998,4.311319897777948
20.02732491493225,18.568603,-5.872092839790594
20.027334928512573,-52.665271,-19.55006272582401
20.027334928512573,-30.54750300000001,-26.789611990338653
20.032018899917603,-14.163001000000008,-30.555237077458216
20.032018899917603,-3.635183000000012,-36.08663505869127
20.047688961029053,-70.80004600000001,-40.91043368813251
20.047688961029053,-50.552228000000014,-40.30437020135646
20.04840111732483,-25.397661000000014,-36.58931905194351
20.04840111732483,-25.334083000000007,-35.40538756752369
20.061986923217773,-71.735021,-31.56850956369513
20.061986923217773,-47.17883800000001,-15.446315296058176
20.07781291007996,2.2588989999999853,5.80646387054445
20.07781291007996,31.172066,18.648365437355885
20.07840609550476,-7.894929000000019,30.089378672959292
20.07840609550476,47.156398,53.56221930089059
20.09202289581299,106.026164,78.20634999533618
20.09202289581299,132.538314,86.99804672727907
20.10769009590149,89.458407,88.20133893847884
20.10769009590149,118.375313,96.3593681911493
20.10840606689453,156.140823,105.07821302682072
20.10840606689453,161.993766,102.95685699840745
20.12262797355652,89.809957,96.56907419938172
20.12262797355652,105.4203,97.26031762285274
20.123410940170288,121.95065799999998,98.18516744998742
20.13704395294189,108.337422,87.58746062990141
20.13704395294189,44.134559,72.88822113741845
20.152650117874146,40.94816399999999,66.26923914847114
20.152650117874146,68.892697,61.82517336861069
20.153398036956787,59.494328,49.23457202287754
20.153398036956787,-10.217407000000009,33.53122493831274
20.167153120040894,4.989025999999996,24.083794396610397
20.167153120040894,22.663794,15.986500489105932
20.199289083480835,8.972019999999986,0.1545081323437541
20.199289083480835,-58.454637000000005,-15.830028037493348
20.19981098175049,-47.41445200000001,-20.25584105251955
20.19981098175049,-26.08580200000001,-19.38726407178416
20.20053005218506,-14.686587000000015,-23.92260762729869
20.20053005218506,-72.96544800000001,-30.26060947334928
20.201219081878666,-50.574667000000005,-31.742514765675555
20.201219081878666,-23.725926000000012,-33.15676982573534
20.21202802658081,-23.12380200000001,-41.02958598018377
20.21202802658081,-83.45586800000001,-51.75345204339337
20.22703099250793,-90.06053100000001,-58.44783890820745
20.22703099250793,-70.04458600000001,-60.67595827383433
20.242713928222656,-68.16341700000001,-62.85123887894584
20.242713928222656,-104.171174,-59.07774600433481
20.243403911590576,-55.64223200000001,-38.695263466881215
20.243403911590576,-1.0172530000000108,-16.680060343177935
20.25708293914795,16.721092,-14.479141091586628
20.25708293914795,-42.85925400000001,-23.834451839806817
20.2725670337677,-23.767064000000005,-29.725845120763378
20.2725670337677,-7.199308000000002,-33.86058751799785
20.28776788711548,-9.839677000000025,-41.69389693791091
20.28776788711548,-82.83504400000001,-48.427261714642086
20.288454055786133,-68.95253600000001,-45.48983836406763
20.288454055786133,-49.28066200000001,-41.34145644807776
20.30271291732788,-50.26799600000001,-50.46300094797864
20.30271291732788,-113.65556,-63.116940171126025
20.30344295501709,-88.79270500000001,-63.46389261131474
20.30344295501709,-52.085587,-59.338019745685976
20.31714701652527,-44.39261300000001,-63.153387389908765
20.31714701652527,-101.441047,-70.58500506413529
20.33284711837769,-84.05425200000002,-74.44180377894249
20.33284711837769,-61.050127,-77.54819108867231
20.333413124084476,-58.768788000000015,-84.52061986117315
20.333413124084476,-120.349981,-92.28692133108687
20.3470470905304,-105.330543,-96.06440614592388
20.3470470905304,-77.57300500000001,-98.66136724316158
20.36283802986145,-91.25729900000002,-104.67322614236078
20.36283802986145,-144.206803,-111.98682886875672
20.36342191696167,-135.85934600000002,-116.76086070724551
20.36342191696167,-112.776683,-120.47959139337256
20.37704110145569,-119.856314,-126.38026280336058
20.37704110145569,-170.868549,-132.0292574582624
20.39281702041626,-151.15179700000002,-132.8791864574393
20.39281702041626,-121.673905,-132.32376924720126
20.393423080444336,-129.800708,-136.42443855381964
20.393423080444336,-178.32217,-141.31965813934292
20.407084941864014,-169.006079,-140.55843500956698
20.407084941864014,-143.155891,-137.93836277115764
20.422729969024655,-142.022701,-139.39760968654832
20.422729969024655,-199.777976,-142.4879587103395
20.42340493202209,-189.182839,-142.84232216569134
20.42340493202209,-172.256052,-141.76764910697125
20.437117099761963,-157.17677600000002,-142.04222271113963
20.437117099761963,-203.076568,-140.92827940804193
20.45256400108337,-170.617976,-134.3072585925932
20.45256400108337,-123.211004,-124.84887429000526
20.467829942703247,-99.645895,-117.14565018973438
20.467829942703247,-132.609373,-109.76329406210922
20.46853399276733,-97.910581,-99.3545540003979
20.46853399276733,-60.95289000000001,-88.11351993227622
20.48281693458557,-55.96760300000001,-80.32337085342095
20.48281693458557,-92.143655,-72.73903383493086
20.483516931533813,-59.92815700000001,-59.91759819580111
20.483516931533813,-28.954306000000017,-46.49971229751405
20.4971981048584,-12.850296000000014,-39.04812854716692
20.4971981048584,-60.908011000000016,-35.34014916541031
20.512841939926147,-31.15710700000001,-31.670609355250463
20.512841939926147,-7.674275000000023,-27.86727703103413
20.513545989990234,-6.062378000000024,-24.57015688903528
20.513545989990234,-45.028396000000015,-21.276386926024998
20.527070999145508,-12.824117000000015,-15.96210546648182
20.527070999145508,8.601769999999988,-11.14781151368223
20.542799949646,12.951272999999986,-12.220985906183552
20.542799949646,-36.81557500000001,-13.620898316492184
20.54340100288391,-14.705287000000013,-6.313086131767029
20.54340100288391,20.412374,3.944977544127258
20.557071924209595,33.741377,7.916327428818876
20.557071924209595,-16.324664000000013,8.742042642183147
20.572815895080566,8.422253999999981,12.025675761035682
20.572815895080566,40.106687,15.419761402511952
20.573507070541385,41.606386999999984,15.20431320226238
20.573507070541385,-6.85897700000001,13.848039240052868
20.58716607093811,9.304870999999991,15.053672527126146
20.58716607093811,36.28076899999999,16.90865992013858
20.60299491882324,45.29766799999999,16.387244590099076
20.60299491882324,-3.601524000000012,14.771242180240884
20.60365605354309,14.993258999999997,14.16852298179058
20.60365605354309,40.58539399999998,13.99202677830966
20.61709308624268,40.174005,13.06944100497261
20.61709308624268,-12.11353600000001,12.368801217184044
20.632729053497314,-1.065872000000013,13.314011049081214
20.632729053497314,29.949119,14.856308323995112
20.63339591026306,24.03259699999998,15.43279249114536
20.63339591026306,-9.316091,15.549676609753131
20.64707398414612,4.648695000000004,16.03616236089105
20.64707398414612,29.324555000000004,16.67289167261245
20.662792921066284,31.01124999999999,17.185433899606192
20.662792921066284,-11.22344000000001,17.63275974038967
20.663522958755493,6.959953999999982,18.05814860333756
20.663522958755493,31.86768699999999,18.450793402467426
20.67713594436645,43.62219299999998,18.81024559705277
20.67713594436645,-5.400416000000007,19.1319071779822
20.69293189048767,23.460391999999985,19.408889698739785
20.69293189048767,38.090881,19.63462425921876
20.69340491294861,41.92427799999999,19.80834399158265
20.69340491294861,1.8886489999999867,19.935774153171543
20.70711588859558,20.935959999999994,20.023309331563706
20.70711588859558,42.384286,20.102897293032655
20.72296690940857,51.333867,20.204075874358782
20.72296690940857,10.699853999999988,20.33044536177533
20.723473072052,21.556783,20.493321609917828
20.723473072052,40.252543,20.665508281956686
20.737226009368896,50.85515899999999,20.825754761105525
20.737226009368896,11.492711999999983,21.039531026639143
20.75281596183777,30.468965,21.37144522129893
20.75281596183777,52.16786399999998,21.922623605867443
20.75342893600464,51.19548999999998,22.80318420298715
20.75342893600464,21.668979999999976,23.962371701609648
20.76715111732483,33.57682199999999,25.35751472544116
20.76715111732483,51.45728299999999,26.99642564534938
20.78276300430298,59.625225,28.728034987953
20.78276300430298,15.703839999999984,30.68505599975429
20.783411979675293,29.39935299999999,33.41043233997584
20.783411979675293,39.852374,36.43562373744561
20.7970609664917,47.90437799999998,38.62282410880693
20.7970609664917,13.325262999999978,41.075952603189776
20.81284999847412,35.472950999999995,45.69854774433326
20.81284999847412,69.868811,51.01865735738241
20.81342911720276,93.288064,54.50461368537735
20.81342911720276,63.90366999999998,56.99122927555343
20.843591928482056,72.18754899999999,60.58270514243077
20.843591928482056,77.673982,63.96643931141074
20.844243049621586,67.179823,64.4533087932327
20.844243049621586,32.19305899999998,64.48335625473231
20.844962120056152,48.42422399999998,68.03081927470862
20.844962120056152,69.70799499999998,72.2106620838078
20.857197999954224,87.51365899999999,72.6977755188292
20.857197999954224,43.962524,71.17150709846109
20.872813940048218,65.751181,70.26681669090016
20.872813940048218,79.80946499999999,69.60901907779363
20.87342000007629,74.18839499999999,68.68960927778171
20.87342000007629,46.726309999999984,67.87969514268711
20.887058973312374,58.275120999999984,67.42197335240616
20.887058973312374,78.75855299999998,67.54788103498154
20.90278196334839,78.982947,68.4712044860776
20.90278196334839,55.77686799999998,70.08377696948922
20.90343189239502,68.574805,72.22985658201974
