time_s,raw_eeg1,nlms_eeg1
80.01046991348267,8.188510500000007,5.63521655214042
80.01046991348267,7.4816695000000095,-2.1936418205514663
80.02583003044128,3.2368835000000047,-4.106150196238497
80.02583003044128,-1.681085499999995,2.3551287720983654
80.02635598182678,5.914651500000019,8.995437316970662
80.02635598182678,9.22072350000002,6.184308508802999
80.04072284698486,13.360792500000002,13.376985087529215
80.04072284698486,9.531135500000005,17.93128087485082
80.04136800765991,8.663478500000025,9.62492542602952
80.04136800765991,8.132412500000015,10.037714395064931
80.05500292778015,6.064247500000022,6.626201970289673
80.05500292778015,3.5996535000000165,10.794183253110363
80.07072186470032,12.347279500000012,13.516023137572809
80.07072186470032,10.604486500000007,9.35545554434216
80.07151198387146,5.297568500000011,5.147881355869555
80.07151198387146,-3.412658499999992,2.742905095342528
80.08501601219177,7.249796500000002,7.205270687824277
80.08501601219177,5.76879550000001,4.850602459962703
80.11723685264587,2.0662945000000263,2.512400319409555
80.11723685264587,-4.579507499999977,2.762908392305299
80.11783194541931,17.014674500000012,18.960508293565045
80.11783194541931,9.037468500000015,3.5785158572962423
80.11859393119812,-3.0237094999999954,0.8206111028768994
80.11859393119812,-12.594113499999992,-5.912584042665362
80.11936497688293,11.143031500000006,10.92304821442926
80.11936497688293,10.507248500000005,8.070091403479447
80.13013195991516,1.4492115000000183,9.06575873867356
80.13013195991516,-4.631866500000001,5.1705809509290415
80.14496803283691,-5.5144824999999855,-3.197769026042713
80.14496803283691,-3.87266649999998,-4.112975007346825
80.16229486465454,-0.9705044999999756,6.120312217988836
80.16229486465454,-3.7417694999999753,8.155984711712618
80.16230297088623,-0.7685494999999776,1.956067638424104
80.16230297088623,1.1350595000000112,4.130042752641227
80.17495799064636,-13.652504499999992,-2.511550033541756
80.17495799064636,-11.184170499999992,5.5192952292564215
80.1906349658966,-3.214444499999985,-0.2148868214785553
80.1906349658966,-7.567687499999977,-0.9138082345347208
80.19141387939453,-11.187910499999989,0.8587681103221758
80.19141387939453,-19.026741499999986,-2.1928280248858947
80.20495986938477,-6.63645249999999,2.85179327773268
80.20495986938477,-1.1387994999999762,4.843760699966604
80.22067189216614,3.296721500000018,16.894113904600623
80.22067189216614,-18.140384499999985,1.7396059520265368
80.22137093544006,-7.489149499999996,1.4181654775711223
80.22137093544006,-2.829234499999984,-0.0076662437051595
80.23504495620728,-4.803901499999995,7.890371404028905
80.23504495620728,-8.300707499999987,7.622884801210105
80.25074195861816,-1.1649784999999897,1.3133784901302423
80.25074195861816,17.482162500000015,18.72491333586467
80.25141096115112,5.37610650000002,11.038018301067948
80.25141096115112,-1.049041499999987,11.615578809870277
80.26570987701416,9.145925500000004,7.416576624175398
80.26570987701416,11.31880750000002,7.173768462684398
80.26635885238647,-0.1402464999999892,2.045661039220076
80.28002905845642,-1.2659564999999873,5.5323167682684495
80.28002905845642,13.914297500000004,6.249421022447674
80.29567790031433,12.362239500000015,4.5317813805293525
80.29567790031433,5.877252500000026,7.952691942485309
80.29635500907898,3.0087495000000217,9.318214327302476
80.29635500907898,10.896198500000024,5.431848696603925
80.3100528717041,4.695444500000008,-0.2784954112693567
80.3100528717041,6.786048500000021,8.66629964745906
80.32571196556091,5.02455550000002,5.133661731382974
80.32571196556091,18.3124205,15.109341224200756
80.32654285430908,18.353559500000017,7.198305449793677
80.32654285430908,5.495782500000018,7.809192925099673
80.34000992774963,5.222770500000024,7.712453497661684
80.34000992774963,14.12747250000001,7.855578817318355
80.35579204559326,14.220969500000024,5.861640917724269
80.35579204559326,7.384432500000003,5.546773959888369
80.35640382766724,4.594467500000008,5.417822210867982
80.35640382766724,3.1546055000000024,-3.859310927347108
80.37011098861694,15.271881500000006,9.31993949496432
80.37011098861694,9.93130450000001,10.25336913941387
80.38548302650452,5.076914500000015,7.00384853069273
80.38548302650452,13.918037500000024,8.334311731200051
80.40080690383911,20.698476500000027,14.52696406688572
80.40080690383911,6.191404500000004,5.256592860875216
80.40166997909546,-1.954097499999989,3.312116637905463
80.40166997909546,8.921531500000015,1.7595891028573112
80.4158718585968,15.668310500000018,6.297312425130894
80.4158718585968,11.292627500000007,11.409895035118328
80.41642785072327,4.508449500000012,5.173059431810499
80.41642785072327,5.641639500000025,2.7466177203787727
80.430016040802,7.354513500000024,-3.707762982379869
80.430016040802,1.5988075000000208,-0.6438590636921995
80.44570994377136,2.410365500000012,0.4760674044430564
80.44570994377136,18.03940750000001,12.017104025203874
80.44670605659485,1.4903505000000052,-9.637478210016388
80.44670605659485,12.665171500000014,7.090421162038313
80.45999002456665,-0.7984684999999843,1.553942312990257
80.45999002456665,9.617152500000005,2.887481038776645
80.4757080078125,25.193836500000003,14.877372050323926
80.4757080078125,7.12263950000002,1.8602469907540016
80.47659587860107,5.892212499999999,9.282852680698207
80.47659587860107,11.595559500000007,2.378556793745757
80.48995804786682,10.447410500000018,-3.570079826705012
80.48995804786682,6.722470500000014,1.1705563045869471
80.50578093528748,-0.3309814999999787,2.032228694507753
80.50578093528748,12.156544500000024,0.684564680885476
80.5064070224762,5.540661499999999,-5.980962886918597
80.5064070224762,7.54150850000002,-0.3754979993371474
80.5199658870697,3.981123500000024,3.129685334628308
80.5199658870697,4.104540500000013,-8.43691099433463
80.53574204444885,7.881839500000012,-5.322815914358907
80.53574204444885,4.7066645000000165,-0.5642843028005773
80.53666186332703,-6.045548499999995,-7.115265987154804
80.53666186332703,10.6605845,0.1703075674216165
80.55007100105286,10.368872500000007,-2.160722544492689
80.55007100105286,7.332073500000007,0.64436039368859
80.58225297927856,-5.843593499999997,-7.450298235593705
80.58225297927856,5.727656500000023,-3.1614981352640807
80.5828070640564,-2.2121504999999786,-14.85653209926976
80.5828070640564,2.2345905000000243,-4.811623653443203
80.58353805541992,-3.0648484999999823,-5.648157698925242
80.58353805541992,4.575767500000012,-5.23722653168992
80.58430194854736,3.4425774999999987,-5.89362104388619
80.58430194854736,0.9630245000000172,-5.738037686468462
80.59507989883423,-6.509295499999979,-8.585305178486507
80.59507989883423,4.504709500000018,-6.291238873601298
80.61002802848816,10.65310550000001,0.488788565037149
80.61002802848816,12.8746055,7.636576940829744
80.62564587593079,-0.076667499999985,-2.462589492651901
80.62564587593079,2.552481499999999,-2.4976276084401325
80.62650895118713,7.893058500000023,-0.7271164451127596
80.62650895118713,4.321454500000016,-4.718341570366846
80.64010190963745,4.1793385,3.7298700823451463
80.64010190963745,9.8041475,2.8632637161818826
80.67210483551025,6.647672499999999,-1.4682320599135608
80.67210483551025,17.033374500000008,13.999062553868486
80.67271995544434,0.4244785000000206,1.264600992516966
80.67271995544434,2.372966500000018,-0.9959282719820406
80.67348003387451,9.374059500000016,2.462012889290864
80.67348003387451,10.690504500000005,3.786907713246807
80.67421102523804,0.7236705000000256,1.7255126664150922
80.67421102523804,8.394205500000027,3.0556817023882257
80.68497085571289,3.3453405000000203,-3.311526797774176
80.68497085571289,-7.21239749999998,-7.806043309623615
80.70006799697876,11.674097500000016,14.877913929474358
80.70006799697876,6.928164500000008,3.5646101561280363
80.71588087081909,-7.287195499999996,-14.27006086885572
80.71588087081909,-4.40373249999999,-8.845857727610419
80.71640706062317,-12.164024499999982,-12.907076626095664
80.71640706062317,-7.56020749999999,-13.00852805148048
80.73004293441772,0.1514655000000004,-4.846637449023399
80.73004293441772,-8.517622499999987,-11.541827635491243
80.74570894241333,-12.631512499999983,-7.986615209883189
80.74570894241333,2.7170375000000035,-1.707083558160508
80.74651789665222,-0.7797694999999862,-5.252103218715485
80.74651789665222,0.9368445000000064,1.512034789716794
80.75994801521301,-17.76639449999999,-14.196878618171164
80.75994801521301,-1.4641704999999945,-5.189425752764107
80.7757568359375,2.885332500000004,2.4113428452963395
80.7757568359375,-1.4791304999999966,0.7470422322382335
80.77648591995239,1.460430500000001,9.211453408801017
80.77648591995239,1.0490415000000155,-4.443085368192298
80.79016494750977,-1.3108344999999986,-5.750541675561963
80.79016494750977,7.354513500000024,5.48155762989605
80.80579900741577,-4.658045499999986,-4.871269360109186
80.80579900741577,0.0355295000000239,-6.329896323341333
80.8064329624176,-1.0677414999999826,-6.237955376227578
80.8064329624176,14.942770500000025,14.764281278605509
80.82012987136841,-4.239176499999985,-4.231884333672298
80.82012987136841,9.359099500000012,-0.3095290055777653
80.83602786064148,9.22072350000002,4.5474828455682985
80.83602786064148,10.929857500000026,8.117001844323024
80.83648204803467,6.154005500000011,5.557655718574051
80.83648204803467,14.909111500000025,5.460671478832042
80.85003995895386,9.243162500000013,3.1938218287529736
80.85003995895386,8.166071500000015,6.703093341363103
80.86585402488708,-2.4440244999999834,2.400156973542792
80.86585402488708,-13.29721449999998,-16.837086570877407
80.86653089523315,-23.929749499999986,-25.92788947709651
80.86653089523315,-18.061846499999987,-17.97860109418615
80.88033199310303,-26.18116949999998,-19.82185314527081
80.88033199310303,-3.259322499999996,2.882997008683832
80.89569687843323,11.404824500000018,15.65905989124592
80.89569687843323,20.4778225,17.88043087887315
80.89639902114868,9.882685500000008,5.3634947699147215
80.89639902114868,7.840700500000025,-1.205211797379949
80.9101550579071,9.216983500000026,-2.0814873309693063
80.9101550579071,-9.45633749999999,-16.260884135170564
80.925696849823,-15.42147749999998,-12.39640717419728
80.925696849823,-11.569380499999994,-10.839915162898029
80.92651104927063,-13.588926499999983,-18.67497472267206
80.92651104927063,-21.188403499999996,-27.690911553745003
80.9400839805603,-23.020954499999988,-24.17651911583625
80.9400839805603,-12.758668499999985,-19.58786423843902
80.9558219909668,-18.66397049999999,-31.040565649817925
80.9558219909668,-21.315559499999992,-28.004170123325995
80.95654201507568,-25.665063499999988,-27.553136854278456
80.95654201507568,-17.332566499999984,-18.645512876862515
81.00305700302124,-11.696537499999977,-11.412193297283814
81.00305700302124,-17.20914949999998,-18.614438981387924
81.00306487083435,-25.964255499999997,-22.46978637714375
81.00306487083435,-17.844932499999985,-19.891113442955625
81.00307202339172,-22.63948449999998,-28.123853960948274
81.00307202339172,-14.935290499999994,-19.26893859295805
81.00393104553223,-21.162223499999985,-20.31181417836182
81.00393104553223,-16.678083499999985,-19.164545781889736
81.01571202278137,-16.562146499999983,-19.26989609553388
81.01571202278137,-21.02758749999998,-22.98572770674693
81.01653790473938,-21.45767649999999,-15.387463403424205
81.01653790473938,-10.5409085,-12.234127015971865
