0.000000	-11953.559866	-8950.762402	10035.318430	10204.307679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.574982	0.000000
1.000000	-12176.396195	-9168.901417	10054.936075	10031.546741	0.000000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.575729	0.000000
1.000000	-12353.280373	-8958.756439	9997.457553	10016.527303	0.000000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.575814	0.000000
2.000000	-12120.866160	-9113.756592	10075.834636	10020.300862	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604272	0.000000
2.000000	-11946.282021	-9300.549635	10115.032528	10162.387141	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604312	0.000000
3.000000	-12168.321751	-9154.046534	10063.982893	10057.950434	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604689	0.000000
3.000000	-12311.172840	-8923.062833	9969.980508	9976.517853	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604767	0.000000
4.000000	-12136.177311	-8709.183565	10117.964609	10052.852951	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604843	0.000000
4.000000	-11936.741536	-8790.343134	10123.664217	10138.672435	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.604865	0.000000
5.000000	-12176.605629	-8634.591260	10069.001839	10004.492305	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.606049	0.000000
5.000000	-12283.695795	-8869.443888	9885.496168	9919.660154	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.606076	0.000000
6.000000	-12203.192578	-8823.538486	9689.044833	10117.960869	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.634023	0.000000
6.000000	-12408.056818	-8708.860063	9560.169750	10142.902262	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.634084	0.000000
7.000000	-12639.984844	-8608.066020	9616.415976	10116.603285	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.634990	0.000000
7.000000	-12735.331723	-8841.478786	9408.021270	9969.920669	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.635071	0.000000
8.000000	-12743.178033	-8836.940417	9187.365303	10144.772212	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.664037	0.000000
8.000000	-12861.972215	-8655.048513	9052.035153	10112.218253	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.664071	0.000000
9.000000	-12630.887537	-8644.651591	9191.568951	10066.464317	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.664562	0.000000
9.000000	-12681.142443	-8817.964165	9381.692375	9905.218530	0.016000	-0.336000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.664605	0.000000
10.000000	-12779.557910	-9057.658093	9233.324934	9742.658169	0.016000	-0.336000	0.944000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.665023	0.000000
10.000000	-12858.914847	-9119.478639	9053.893884	9637.063963	0.016000	-0.336000	0.944000	0.000000	0.000000	0.000000	0.000000	0.000000	1769957775.665048	0.000000
