time_s,raw_eeg1,wavelet_eeg1
15.007649898529053,-27.51631399999998,-4.911281924954588
15.007649898529053,-16.195636999999977,-4.796829202462639
15.023024082183838,-6.475636999999978,-4.681204600024816
15.023024082183838,-23.189249999999987,-4.564584628995413
15.02375602722168,-27.92022399999999,-4.447215579256551
15.02375602722168,-11.371165999999988,-4.329318233856455
15.037172079086304,-2.63476,-4.211148877632931
15.037172079086304,-13.33835399999998,-4.092848488475278
15.052956104278564,-18.11794599999999,-3.9745151651260775
15.052956104278564,-7.859399999999994,-3.856348488083676
15.053617000579834,-5.62294,-3.738535690631545
15.053617000579834,-3.300461999999982,-3.621210937326922
15.067337989807127,-18.25258199999999,-3.504519699671354
15.067337989807127,1.4192920000000129,-3.3885226963577626
15.082942962646484,-1.1350599999999815,-3.273267981668872
15.082942962646484,-7.358253999999988,-3.1589471741410957
15.0835599899292,-8.147372999999988,-3.0457501608926747
15.0835599899292,-2.410365999999982,-2.933860175196539
15.097960948944092,-5.043255999999985,-2.823455110421704
15.097960948944092,6.011889000000025,-2.714522514698485
15.099005937576294,-12.128495999999984,-2.6069797908523427
15.112163066864014,1.6231160000000102,-2.500809574834709
15.112163066864014,3.889495000000011,-2.395966181501352
15.127936124801636,-1.8849099999999908,-2.2923928397635347
15.127936124801636,-5.841723999999999,-2.190056870794498
15.12867307662964,1.23042700000002,-2.088845598248191
15.12867307662964,-6.567264999999992,-1.988644441273652
15.142117023468018,-2.5094729999999856,-1.8894863605355627
15.142117023468018,-3.0629789999999844,-1.791431202044402
15.157891988754272,-2.5356529999999964,-1.694527035409091
15.157891988754272,3.489326000000005,-1.598837121069539
15.158621072769163,4.356983000000014,-1.5043392182171875
15.158621072769163,4.3869020000000205,-1.410979466583956
15.172312021255491,5.291958000000022,-1.318762467174687
15.172312021255491,3.751119000000017,-1.2276827126732903
15.18791389465332,0.0448780000000113,-1.137706318574603
15.18791389465332,-6.51864599999999,-1.048808987052212
15.188770055770874,10.722293000000008,-0.9609154168796856
15.188770055770874,6.013759000000022,-0.873944343918573
15.202358961105348,5.606110000000001,-0.7879092962973909
15.202358961105348,0.6395219999999995,-0.702829059841318
15.217911005020142,1.5071790000000078,-0.6187146402318655
15.217911005020142,-0.3029319999999984,-0.5355836342296296
